ISO3,wheat,rice,barley,maize,rye,oats,millet,sorghum,othr_grains,cassava,potato,sweet_potato,yams,othr_roots,sugar_cane,sugar_non,raw_sugar,sweeteners,honey,beans,peas,othr_pulse,nuts,soyabeans,groundnut,seed_sunflower,seed_rape,seed_cotton,coconuts,seed_sesame,preserved_olives,seed_oilcrop,oil_soyabeans,oil_groundnut,oil_sunflower,oil_rape,oil_cotton,oil_palmkernel,oil_palm,oil_coconut,oil_sesame,oil_olive,oil_ricebran,oil_maize,oil_oilcrop,tomato,onion,othr_vegetables,orange,lemon,grapefruit,citrus,banana,plantains,apple,pineapple,dates,grapes,othr_fruits,beef,lamb,pork,poultry,othr_meat,offals,butter,cream,fat_ani,oil_fish_body,oil_fish_liver,eggs,milk,fish_freshw,fish_demrs,fish_pelag,fish_marine,crustaceans,cephalopods,othr_molluscs,fish_aquatic,fish_aquaticplant
MDG,0.10601531692663692,0.06852115358344187,0.0997308319221769,0.08605380881164726,0.08200167901595065,0.16008805769903067,0.09980947549822568,0.10411000535309609,0.09600035473572188,0.01150012321805752,0.018800100913922053,0.014766567918110362,0.019128473818222448,0.01701377687907661,0.006000134889053754,0.005860362947758664,1.2427853013673536e-4,4.004003390206e-4,0.003999999999999999,0.2213058067160165,0.22299980533385244,0.27713494588629545,0.1772704884653427,0.3197028871774282,0.21700125143393473,0.19951646743815407,0.20278451188119193,0,0.036,0.19238403967287468,0.008656405041611992,0.28306513308253184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010149843901559924,0.011072641967319205,0.019731827971720465,0.008999948678470619,0.004000090214032793,0.007000022605511224,0.01879998737493293,0.014000138887135263,0.011976721918301804,0.0030000858295425284,0.004360060148296662,0.022470558423878417,0.006,0.006816692713271137,0.18400396665322036,0.16449890040841972,0.16799861988657194,0.194992893470555,0.2959320529976141,0.1741980102834834,0.009024013572242967,0.020374820037509758,0,0,0,0.12833375863486712,0.03400081537518917,0.17219834533147094,0.19800502438303533,0.19396829488336126,0.2079974882977509,0.17899619276513068,0.1558013494082513,0.11226655840873212,0.16400218998083765,0.028999945025046995
MDV,0.12977580622705345,0.06500034339480101,0.09910209146986895,0.09420054750076043,0.10339972429540954,0.1689013261954009,0.10996793918360602,0.10246665718044737,0.10731241785591601,0.013599839561468013,0.01890008192843378,0.015699801631033725,0.015300430485660585,0.019804033376583572,5.072524647831915e-4,0.005860362947758664,1.2427853013673536e-4,4.004003390206e-4,0.0030000135184459196,0.21599598503513093,0.23819691577698693,0.24244627154104192,0.12891135608135684,0.3649016935954838,0.2579987485660653,0.20780019601879074,0.20278451188119193,0,0.03329965324821457,0.2044894607172187,0.008399881164587047,0.28306513308253184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008799972956592916,0.010999958979334501,0.017581235221940168,0.008499964624935883,0.006999904849503632,0.007599515665203573,0.018799939619603502,0.010900100643241588,0.011976721918301804,0.002600000689719388,0.005400039935682532,0.02450006139237916,0.007200025638834288,0.005291065027518139,0.17319666634735129,0.16879909578977112,0.13910133843212236,0.18599866399465598,0.2174916728742452,0.16325916542344632,0.009024013572242967,0.020374820037509758,0,0,0,0.12561202742361274,0.03285358569373553,0.19310010307403142,0.18309930018753143,0.1940002340257047,0.18440068632504136,0.18060102134345946,0.15580196048611208,0.12059930920745558,0.13357950361885582,0.028999945025046995
MEX,0.11496254494273346,0.0779982195090932,0.0997308319221769,0.08299991334283938,0.11400153301456363,0.13300091252770174,0.09980947549822568,0.10246665718044737,0.14217393241106466,0.011000065179133987,0.020999996387035237,0.014000557639663389,0.019128473818222448,0.014721437450559387,5.072524647831915e-4,0.0035000631729675854,1.2427853013673536e-4,0.0030000407495590314,0.01,0.21299748209162062,0.22000208572322452,0.223858692938825,0.17389275274469165,0.34099826626517016,0.24400196121159295,0.16959783710713078,0.20278451188119193,0,0.03400028077071562,0.22399376182101732,0.012000224618149147,0.28306513308253184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01000004556452164,0.009000161924809739,0.017701564675478697,0.008000053041956187,0.0070000180808939185,0.0060000524136485135,0.006000184450797749,0.012200112011521186,0.011976721918301804,0.003000017566562634,0.004000024024889786,0.019000000000000003,0.004999894977840324,0.009263737343144948,0.20199944615903265,0.1899995017190692,0.19499877380175493,0.1800001947780018,0.22204715517243862,0.16665714179513624,0.011999647639182523,0.02400048667721134,0,0,0,0.1250150443111701,0.03280548520799412,0.18199946106170845,0.1829956001735143,0.19399553386816643,0.18900030518376423,0.17400431965442764,0.16400093847932834,0.14200122501252854,0.16999954375399215,0.028999945025046995
MKD,0.10366372891466762,0.06500052518250092,0.0997308319221769,0.06047088052555438,0.10340107839070925,0.1688953777748283,0.09980947549822568,0.10246665718044737,0.10731241785591601,0.011022216288330992,0.01889989451182322,0.01372952932052424,0.019128473818222448,0.025429879868231666,5.072524647831915e-4,0.005860362947758664,1.2427853013673536e-4,4.004003390206e-4,0.0029999324095978373,0.2160006567480866,0.23820107544402805,0.23256873282525414,0.22029285958304634,0.3648853384753117,0.2580090203189659,0.19951646743815407,0.20278451188119193,0,0.03329995320542817,0.20449791529206968,0.008400017176412491,0.17989913170072272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008800036828187007,0.011000028504867853,0.01251649333869011,0.008499968385444659,0.007000120554550934,0.007599957619823327,0.018799494156637016,0.01089995294922794,0.012999826899774969,0.0026000360722475586,0.005400006223356256,0.02450009359039495,0.007200066860748562,0.007498260780891612,0.17319917382603733,0.1687987012987013,0.1391004398969052,0.1859990161654199,0.2324402743921733,0.16681046851982934,0.008499951381310978,0.020499562001167995,0,0,0,0.1255983152824328,0.03331001535747634,0.1930966937733721,0.18309765208110992,0.1940031516283413,0.18439783172283764,0.18060151839595093,0.15580196048611206,0.1206014600084638,0.13357950361885582,0.028999945025046995
MLI,0.10601416946809514,0.06852115416055693,0.0997308319221769,0.0904417981560611,0.10339972429540954,0.16008805769903067,0.07800516151997863,0.10410971449136469,0.096,0.01149997517008492,0.01880005672784815,0.014766791685556882,0.019190172158948034,0.025429879868231666,5.072524647831915e-4,0.005860362947758664,1.2427853013673536e-4,4.004003390206e-4,0.004,0.22231167853851735,0.22300031285848368,0.21119240265094633,0.12208886801873699,0.31971585804132974,0.21700359389038634,0.19951646743815407,0.20278451188119193,0,0.0360000701926789,0.18199835751437174,0.008656405041611992,0.2746559317368566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01015035875874046,0.011073153832829731,0.006000854837068726,0.009000030939636769,0.003999881590243036,0.007125732721494391,0.01469619802650542,0.013999904002653017,0.011976721918301804,0.0029999688036187805,0.004360065206154825,0.022470558423878417,0.006000065700144539,0.00571003319084998,0.18400133828167112,0.16449735732208637,0.16799601497403696,0.19500166350274967,0.29541476018412177,0.18252999371904288,0.009024013572242967,0.020374820037509758,0,0,0,0.1260009765625,0.03694198315256138,0.17219538760240563,0.1857299706772218,0.19397554868169098,0.20799971146216548,0.17899639379206636,0.1538734990398524,0.11226655840873212,0.13357950361885582,0.028999945025046995
MLT,0.10366346770860435,0.06499958803658236,0.09910209146986897,0.060470276156245645,0.10339988914874346,0.16890076174354635,0.09980947549822568,0.10246665718044737,0.10731241785591601,0.011022216288330992,0.0189002432934298,0.015700444995212077,0.019128473818222448,0.025429879868231666,5.072524647831915e-4,0.005860362947758664,1.2427853013673536e-4,4.004003390206e-4,0.0030000146000321195,0.21600231080300406,0.23819840898455777,0.2589551016301941,0.17735354968965825,0.3648964321562186,0.25799850411368735,0.2077968163844672,0.20278451188119193,0,0.03330062646237452,0.20450777911274012,0.00839993535092327,0.28306513308253184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008800062465116413,0.011000023507414781,0.022747159640118874,0.008499952273701185,0.007000026248785994,0.007600059685731668,0.018800213117261967,0.01089981658743122,0.011976721918301804,0.002599995591786869,0.005399943867527365,0.024501002769554008,0.007200019466614756,0.007918123347496576,0.1731998481222546,0.16879947039691448,0.13909924341418195,0.1859998418061221,0.22352737101423595,0.16731701458964587,0.009024013572242967,0.02049994469638314,0,0,0,0.12564094711317603,0.03331458384705199,0.19310121307528474,0.1831001831430464,0.19400227527272407,0.18439925421671077,0.18060077194160093,0.15580066848982072,0.12059722073630279,0.16400081111223766,0.028999945025046995
MMR,0.106471561493,0.0706665013325,0.101843550763,0.0676773353342,0.103398885007,0.150328045063,0.0998094754982,0.10246665718,0.13108025897,0.0123333131757,0.0213330679667,0.00857651918753,0.0170856694227,0.0217614794659,0.000507252464783,0.00586036294776,0.000416189643401,0.000399995007401,0.00278577434935,0.216104304115,0.223026201959,0.303374368172,0.136026604741,0.347333410223,0.254669755324,0.202277710298,0.202784511881,0,0.0368210937205,0.200461343922,0.0089188539977,0.283065133083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00933794964825,0.0108867048434,0.0145180120685,0.00833340349359,0.00727973831654,0.00657532039713,0.0144986999697,0.0119332777345,0.0119767219183,0.00240002963318,0.00526665874242,0.0224705584239,0.00646668321342,0.0107227188107,0.181801933691,0.175864581813,0.136732714054,0.188333772231,0.219760797738,0.164828945188,0.0105080756301,0.0204165640727,0,0,0,0.128768316553,0.030662197369,0.187732265017,0.184943113951,0.19099984662,0.184866780882,0.174423996589,0.154516694224,0.117822183373,0.132386214078,0.028999945025
MNE,0.10366350687379025,0.06500033640584,0.09909663290446208,0.060469340925508853,0.10340040555295588,0.16890170456619338,0.09980947549822568,0.10246665718044737,0.10731241785591601,0.011022216288330992,0.01889996331298126,0.015700091250126735,0.019128473818222448,0.025429879868231666,5.072524647831915e-4,0.005860362947758664,1.2427853013673536e-4,4.004003390206e-4,0.003000038021368009,0.21599538124315013,0.23820355480321626,0.2137444541732851,0.2054936597114112,0.34793416971916524,0.25800659366537143,0.2078024491083398,0.20278451188119193,0,0.03329940776486071,0.20449858563737566,0.008399907464528069,0.28306513308253184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008799990287707974,0.011000063478181138,0.014268537374974702,0.008500050865948931,0.006999981937395011,0.007599756937411383,0.01879965540346511,0.010900059833037334,0.011976721918301804,0.0026000014947906544,0.005399853197541059,0.024499632328364194,0.007199994598147164,0.007927728490750912,0.17320008906235673,0.16879923674526373,0.13909985162389404,0.18599853541165393,0.2324402743921733,0.16526633800276558,0.008500011647680947,0.02050005475052013,0,0,0,0.12559995994372836,0.032637921165400735,0.1931025287764988,0.18309765208110992,0.19400059526340405,0.1843996840442338,0.18059992036455338,0.1557998064426932,0.12060548119821543,0.13357950361885582,0.028999945025046995
MNG,0.11208829218554502,0.07399950753899857,0.0809993531694696,0.08208969268130276,0.10339720642942372,0.12199430615373386,0.09980947549822568,0.10246665718044737,0.12752296892417936,0.02099984481344359,0.01999953410451977,0.01372952932052424,0.019128473818222448,0.025429879868231666,5.072524647831915e-4,0.005860362947758664,0.0010000118699293147,3.9999330274922143e-4,0.0029999270019709467,0.22231167853851735,0.20299291919118184,0.24423458799289308,0.13831684083915421,0.3499954375399215,0.24800370619946094,0.19951646743815407,0.20278451188119193,0,0.038581393264299296,0.19238403967287468,0.008400189801803116,0.28306513308253184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008999968667425612,0.010999961196693959,0.013976878744503879,0.007999988571853045,0.00783912750810421,0.007125732721494391,0.01,0.014000322823630689,0.011976721918301804,0.00200003712193628,0.005,0.022470558423878417,0.004999999999999999,0.006427602630226192,0.1990011538395302,0.18999968154469316,0.131996662668822,0.19300008420107218,0.19887344081250308,0.1664393618341326,0.014000153272364993,0.020374820037509758,0,0,0,0.13300104022191403,0.03077259511751598,0.17799847211611916,0.18599942368648545,0.18499989689233498,0.18499773294037633,0.1713346078781201,0.1538734990398524,0.11226655840873212,0.13357950361885582,0.028999945025046995
MOZ,0.1060139162614985,0.06852068965517241,0.09800164248562825,0.08605401466405098,0.10339972429540954,0.16008805769903067,0.07800556662823876,0.10411089725695312,0.09599902415223224,0.011499927131206933,0.01879980434284582,0.01476657871478638,0.019128473818222448,0.03533388466637787,0.006,0.005860362947758664,1.2427853013673536e-4,4.004003390206e-4,0.004,0.2213,0.21508650792794234,0.29674394882230754,0.17290032661585977,0.31969340579122396,0.21700692897797574,0.19951646743815407,0.20278451188119193,0,0.035999324078406905,0.19238403967287468,0.008656405041611992,0.27465813965579994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010149934554606176,0.011072833220059496,0.013904448169615901,0.009,0.004000040988646145,0.007000072492660118,0.01469619802650542,0.014000265737267606,0.011976721918301804,0.002999959445210479,0.004359864093110678,0.022470558423878417,0.0059999561999036395,0.007420784567705221,0.18399794918537085,0.1644949522811276,0.16799529868669832,0.19499917803715272,0.2324402743921733,0.17169644728990954,0.009024013572242967,0.020374820037509758,0,0,0,0.1260003266372693,0.034000128671740015,0.17220096106810925,0.19799891140780584,0.19397260273972602,0.20800662272343884,0.17900038933229512,0.15580196048611206,0.11226655840873212,0.13357950361885582,0.028999945025046995
