ISO3,wheat,rice,barley,maize,rye,oats,millet,sorghum,othr_grains,cassava,potato,sweet_potato,yams,othr_roots,sugar_cane,sugar_non,raw_sugar,sweeteners,honey,beans,peas,othr_pulse,nuts,soyabeans,groundnut,seed_sunflower,seed_rape,seed_cotton,coconuts,seed_sesame,preserved_olives,seed_oilcrop,oil_soyabeans,oil_groundnut,oil_sunflower,oil_rape,oil_cotton,oil_palmkernel,oil_palm,oil_coconut,oil_sesame,oil_olive,oil_ricebran,oil_maize,oil_oilcrop,tomato,onion,othr_vegetables,orange,lemon,grapefruit,citrus,banana,plantains,apple,pineapple,dates,grapes,othr_fruits,beef,lamb,pork,poultry,othr_meat,offals,butter,cream,fat_ani,oil_fish_body,oil_fish_liver,eggs,milk,fish_freshw,fish_demrs,fish_pelag,fish_marine,crustaceans,cephalopods,othr_molluscs,fish_aquatic,fish_aquaticplant
BEN,0.6986451219702772,0.3500002057497452,0.8576872397319335,0.8184492487161604,1.100001310629518,1.7700113151074934,1.1687501392075195,1.3987242736491103,1.8158274135025485,0.2099999261275703,0.2733280397530801,0.15999730227957376,0.12375011537608471,0.22018728415832817,0.015708951849309972,0.00888466412734302,0.0071185728801959796,0.08000052143080613,0.02000019691389185,1.8583570295194256,0.7009750391510209,2.8298061296908754,2.6504453722526824,2.763904848138176,1.9264046899742815,3.2499874036775838,3.700040150381429,0,0.38000394832086687,3.5100375738056893,0.039999999999999994,5.100057805059319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1299993158650886,0.0980005672149745,0.2008298750423459,0.10000000000000002,0.1599989342995684,0.09000034434075961,0.1999978152445725,0.29000324044069997,0.3700000539241367,0.03999970179519294,0.11666518095917276,0.23999876585109992,0.06999894880689583,0.1791706727968651,0.2200064982535943,0.22000215540467724,0.1582955118507312,0.23000189785819758,0.24976347987839173,0.1646473577334512,0.020000138205992737,0.07000036500346753,0,0,0,0.12000000000000001,0.11770143033949021,0.3299909285297739,0.3099946827670194,0.32999955171022544,0.30000130936325664,0.3999957059429749,0.29999679743864066,0.2199993181046083,0.19999986528350944,1.209998821621472
BFA,0.6986451602890739,0.3500007128904858,0.8576872397319335,0.8184497968783533,1.100001310629518,1.7699982019124638,1.1687375748922302,1.398726471292294,1.8400817376825855,0.2100024596212183,0.27333073778469924,0.1600028306560045,0.12374698330319789,0.7299442067679023,0.015708951849309972,0.00888466412734302,0.0071185728801959796,0.080000876001927207,0.02000019691389185,1.6886973699762509,0.490017155162974,2.049780505923129,1.4428021674091611,2.4919006767197738,1.926400005362721,3.2499874036775838,3.700040150381429,0,0.3799887695655226,3.5100285497452206,0.04000073000693506,4.287229714955316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12999634969885016,0.11223275215716395,0.17353641443948756,0.1,0.1600033938571186,0.08999934206197777,0.1999978152445725,0.2900018162005085,0.3700041129450475,0.04,0.11665675782798256,0.2399955294418189,0.0699998605163684,0.09199780964700074,0.21999918203754448,0.2199972168104648,0.15828841553051048,0.23000095895665518,0.24946637884772344,0.15839345612767017,0.019999543899657923,0.06999957368764619,0,0,0,0.11999938106364214,0.13454767042331087,0.33000044095599257,0.2834282371618454,0.3300021630975557,0.30001560955304646,0.40000730006935065,0.29999679743864066,0.2199993181046083,0.19999986528350944,1.209998821621472
BGD,1.2772002647972724,0.22999990484879942,0.8576872397319335,1.270013788628437,1.100001310629518,1.7699982019124638,1.1443422359597006,1.3997954018336283,1.8158274135025485,0.20999681353379102,0.21999966078553587,0.24999565481880595,0.12739297058753332,0.7299442067679023,0.015708951849309972,0.00888466412734302,0.02000026691044487,0.19000353232073472,0.02000019691389185,1.8299834533774577,0.48999354422207875,1.141059023564214,2.513658536936969,2.7999507874015745,1.679968853416391,3.2499874036775838,3.700040150381429,0,0.3200084231214684,3.4607270574104385,0.03999993537990197,4.287229714955316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10999841671944269,0.09999901084118065,0.2645400531772547,0.1,0.06000031344032097,0.08000037225924134,0.20000523299929351,0.27000314153838717,0.3700000539241367,0.049997865528281754,0.12,0.4304586057445289,0.0699997174183339,0.14024316279977705,0.16999752413963853,0.21999581896101184,0.13038939149838633,0.20000416944629754,0.23012714983165503,0.16017517361527334,0.02,0.06999957368764619,0,0,0,0.13204306937440372,0.11722086433531403,0.2999984705660435,0.28000062985182733,0.3200050501862256,0.299996826102136,0.4000024957260691,0.29999679743864066,0.2199993181046083,0.19999986528350944,1.209998821621472
BGR,0.23451865735546829,0.23000201597928846,0.7899869252560471,0.3100717419485603,1.099990987743331,1.7700837765495185,1.2595641682059227,1.3997954018336283,1.8158274135025485,0.20999964717606887,0.21999921682264947,0.2500046087196977,0.12739297058753332,0.7299442067679023,0.015708951849309972,0.00888466412734302,0.0071185728801959796,0.19000583243965305,0.02,1.8199724027419213,0.4900146000625717,0.5962377011659237,1.7165697171177103,2.799981750159686,1.6800208568697315,3.2499587853209797,3.700040150381429,0,0.319989471144355,3.4498281473370445,0.0399995755788044,4.287229714955316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10999914332596007,0.10000089526316261,0.17133706405679,0.10000078339822481,0.07999870037039444,0.0799991652406194,0.19999509419152275,0.2700025785314505,0.3699915904836828,0.05,0.12000099863519856,0.4299953205428171,0.06999965511889776,0.11191095032255244,0.17000593111230056,0.21999951220701933,0.13000098586193506,0.20000108869310557,0.28724579891629753,0.14935317699958528,0.020000731314904197,0.07000033181803099,0,0,0,0.1204404644672666,0.11176545901320595,0.30000347886588974,0.28000229380815167,0.32,0.29999206538125844,0.3800004866653689,0.30000921743939535,0.2199985306002498,0.20000365003467532,1.209998821621472
BHS,0.23451890476672674,0.2300002074846634,0.7899977587807767,0.3100800377327615,1.1000097333073777,1.7699648197009674,1.2595641682059227,1.3997954018336283,1.8158274135025485,0.2099940511600238,0.21999960227858215,0.25,0.12739297058753332,0.7299442067679023,0.015708951849309972,0.00888466412734302,0.0071185728801959796,0.19000095536954428,0.02,1.8200095739588318,0.48999902666926215,1.4690535751025358,2.089006840383541,2.799981750159686,1.679925512104283,3.2498817167962146,3.700040150381429,0,0.31999707965247864,3.4607270574104385,0.039999999999999994,3.469992980814226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11000030342431191,0.09999723535428934,0.2015352331620152,0.10000011197781944,0.07999991661246476,0.08000048832893839,0.1999978152445725,0.27000007009165655,0.36998908126657304,0.04999841456067476,0.12,0.43000962618321836,0.06999985686271702,0.12675833511398893,0.1700017556522248,0.2200097749941169,0.12999961691205578,0.20000020983738653,0.2536867586466888,0.15487357984140795,0.0200002614310737,0.06999984791568446,0,0,0,0.12254476585864314,0.12260730564516596,0.2999901302803,0.27999555826994615,0.3199977213819818,0.30000419832906505,0.38000118458850357,0.3000036869077904,0.22000485319097304,0.2,1.209998821621472
BIH,0.23451820221264705,0.23000672365766978,0.7899937547706614,0.31007153122464426,1.1000057032052013,1.769996871415163,1.2595641682059227,1.3997954018336283,1.337550107533597,0.20999964717606887,0.21999964969344935,0.25,0.12739297058753332,0.7299442067679023,0.015708951849309972,0.00888466412734302,0.0071185728801959796,0.18999749062787533,0.019999575587810882,1.8199952733988638,0.49001258653241037,1.0390377495364147,1.7815100230377565,2.8000297962680176,1.6799541973806627,3.2499874036775838,3.700040150381429,0,0.3200061769123861,3.4607270574104385,0.039998957138387733,3.469957884885353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11000036377452446,0.10000064461440779,0.16071141614055087,0.09999866680294903,0.08,0.08000025506625345,0.1999978152445725,0.2699977622198779,0.3700000539241367,0.05000069723013708,0.12000057254913186,0.4299953205428171,0.07000021365847404,0.08459289327862508,0.169998720599029,0.21999999999999997,0.12999917145206213,0.19999919188980608,0.2536867586466888,0.15957676879595672,0.02000056366608421,0.06999999999999999,0,0,0,0.12000279645316524,0.10229411379069454,0.3000042022103626,0.28000229380815167,0.31999622783855153,0.3,0.37999124023651365,0.3000050276520865,0.22000047021206565,0.19999986528350944,1.209998821621472
BLR,0.23451837863526834,0.23000025085919276,0.7900001618620612,0.3100632952449795,1.0999990956957377,1.7700013324127573,1.2595641682059227,1.3997954018336283,1.3659328413757619,0.20999964717606887,0.21999996847163078,0.22984559386580863,0.12739297058753332,0.7299442067679023,0.015708951849309972,0.00888466412734302,0.0071185728801959796,0.19000048993189944,0.02,1.6886973699762509,0.7009750391510209,1.4690535751025358,1.8951461607738767,2.8000376293508933,1.6799720431777587,3.2499874036775838,3.700040150381429,0,0.31999122614608466,3.4607270574104385,0.03999969583136891,4.287229714955316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11000043686722512,0.10000022951624861,0.19876480751951595,0.10000197112952293,0.08,0.07999883273024395,0.20000523299929351,0.2700022040996253,0.37000224618149147,0.049999903942396166,0.12000425170068027,0.42999819505444925,0.06999909690237514,0.0874401555655121,0.16999876610671413,0.22000252769937229,0.13000036231526038,0.19999954407745213,0.2545889623455016,0.15119409702629483,0.02,0.06999882255975509,0,0,0,0.12056711955926719,0.10009605131752254,0.3000072395569391,0.28000483726072833,0.3200031644317867,0.2999953325554259,0.37999026685051507,0.29999446963831433,0.2200010579771477,0.19999986528350944,1.209998821621472
BLZ,0.23451833096033267,0.23000038295102057,0.8576872397319335,1.2699998747855703,1.100001310629518,1.7700131117332294,1.2595641682059227,1.6500026071540308,1.8158274135025485,0.20999826192752236,0.21999977692928285,0.24999769574634775,0.20999868284330228,0.7299442067679023,0.015708951849309972,0.00888466412734302,0.02000008512123392,0.1899978529583167,0.02,1.8199967042926588,0.48999871366092107,1.4690535751025358,2.2919171712152084,2.800033692722372,1.6799372744109335,3.2498817167962146,3.700040150381429,0,0.32000268252336034,3.4500492754681167,0.04000073000693507,4.287229714955316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10999848787782052,0.10000288914356155,0.17575088825231205,0.10000009195622149,0.07987996664102098,0.07999953404663028,0.1999978152445725,0.2699998271779894,0.3700041107258921,0.049999999999999996,0.12,0.5399887694529119,0.07000194666147556,0.12434490528500963,0.16999570841763229,0.22000556096204643,0.13000061329552545,0.18000074809620514,0.2536867586466888,0.1532605411070756,0.020000138205992737,0.06999984791568446,0,0,0,0.1199976924630073,0.036347733524816184,0.300011317978609,0.285008576329331,0.32000132803594555,0.3000087199162888,0.37999541967250655,0.3,0.22000468128267145,0.19999986528350944,1.209998821621472
BOL,0.23451865424469426,0.23000019496380633,1.3299996349965324,0.3100723891601291,1.100010950104026,1.7700094073377233,1.2595641682059227,1.3997954018336283,1.9662392378727267,0.21000057769059396,0.21999994101008433,0.2500039605215215,0.12739297058753332,0.16999551023026105,0.015708951849309972,0.00888466412734302,0.020000478043060432,0.19000579374275783,0.02,1.8199962279640993,0.48998555242947306,1.7607108695953535,1.0205933088818275,2.8000146001387014,1.6799372744109335,3.2499874036775838,3.700040150381429,0,0.3200051049709655,3.4607270574104385,0.04000024333268445,4.287229714955316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10999925119638396,0.10000284632681523,0.24241933740331095,0.09999921566166782,0.08000176636834667,0.08000459136822774,0.2,0.2700046320421516,0.370000134661394,0.05,0.12000036986352036,0.4304586057445289,0.06999885491812664,0.1317980167125111,0.16999915468596583,0.22000208273671604,0.13000053986935162,0.1799997158646948,0.23870719190054673,0.169772804929097,0.020000138205992737,0.0699995133346311,0,0,0,0.11999721421768744,0.06815706720489619,0.29999507922448576,0.2834282371618454,0.32000482843950867,0.2999987201965778,0.3819993484968433,0.29999679743864066,0.22000634786288617,0.19999986528350944,1.209998821621472
BRA,0.2345184613103755,0.23000032055049205,0.8576872397319335,0.3100705748292068,1.099990875079843,1.7700045625393794,1.2595641682059227,1.3997954018336283,1.6874935516565415,0.2099995867439556,0.22000045577581906,0.25,0.2099956095419289,0.7299442067679023,0.015708951849309972,0.019999698345424654,0.019999907851511924,0.18999704054453978,0.020000365003467534,1.8199993323169714,0.48999568636559704,1.1550230840701525,2.9563075979207647,2.7999942063691314,1.680050438014335,3.249991550914191,3.700040150381429,0,0.32000165889921667,3.4499498129391366,0.039999223421604405,4.287229714955316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11000039089867604,0.09999777545436343,0.14864889019925126,0.09999974780442739,0.08,0.08000043042224421,0.1999978152445725,0.26999948620459335,0.3700000539241367,0.05,0.11999730494542515,0.4304586057445289,0.07000028879198314,0.18141815463072053,0.17000014828899218,0.21999536607970344,0.1300002738000712,0.1800002549037101,0.2361733141225897,0.1662138139742431,0.02000076952674105,0.06999957368764619,0,0,0,0.12065854822627671,0.03541105119616181,0.30001198370216503,0.28500357116469227,0.3199961335223611,0.2999986992208333,0.37999811613997087,0.3000041477139183,0.2199983295283702,0.19999986528350944,1.209998821621472
